HJD,MAG,ERR,SRV
5787.73615,-0.15200000000000102,0.006,OGLE-IV
5788.46928,0.15700000000000003,0.008,OGLE-IV
5788.48864,0.14699999999999847,0.007,OGLE-IV
5788.50145,0.12099999999999866,0.007,OGLE-IV
5788.52471,-0.027000000000001023,0.007,OGLE-IV
5788.55194,-0.10400000000000098,0.006,OGLE-IV
5788.56564,-0.10899999999999999,0.006,OGLE-IV
5788.57889,-0.14100000000000001,0.006,OGLE-IV
5788.59187,-0.1349999999999998,0.006,OGLE-IV
5788.6044,-0.11800000000000033,0.006,OGLE-IV
5788.61719,-0.10599999999999987,0.006,OGLE-IV
5788.63266,-0.07099999999999973,0.006,OGLE-IV
5788.64616,-0.04300000000000104,0.006,OGLE-IV
5788.65987,-0.0030000000000001137,0.007,OGLE-IV
5788.67341,0.03500000000000014,0.007,OGLE-IV
5788.68709,0.06099999999999994,0.007,OGLE-IV
5788.70351,0.11199999999999832,0.008,OGLE-IV
5788.71717,0.13100000000000023,0.007,OGLE-IV
5788.73018,0.1490000000000009,0.007,OGLE-IV
5788.74127,0.15500000000000114,0.007,OGLE-IV
5790.47024,0.1529999999999987,0.009,OGLE-IV
5790.48304,0.11700000000000088,0.007,OGLE-IV
5790.50503,-0.041999999999999815,0.007,OGLE-IV
5790.51766,-0.08500000000000085,0.006,OGLE-IV
5790.53145,-0.09800000000000075,0.007,OGLE-IV
5790.55683,-0.13199999999999967,0.007,OGLE-IV
5790.56978,-0.13900000000000112,0.007,OGLE-IV
5790.58481,-0.1280000000000001,0.007,OGLE-IV
5790.59766,-0.08999999999999986,0.007,OGLE-IV
5790.61148,-0.07699999999999996,0.007,OGLE-IV
5790.62403,-0.040000000000000924,0.007,OGLE-IV
5790.63659,-0.02800000000000047,0.007,OGLE-IV
5790.65216,0.023999999999999133,0.007,OGLE-IV
5790.66492,0.07399999999999984,0.007,OGLE-IV
5790.67766,0.0940000000000012,0.007,OGLE-IV
5790.69235,0.13299999999999912,0.007,OGLE-IV
5790.70521,0.1479999999999997,0.007,OGLE-IV
5790.71782,0.15200000000000102,0.007,OGLE-IV
5790.73055,0.16799999999999926,0.007,OGLE-IV
5791.47143,-0.0470000000000006,0.007,OGLE-IV
5791.48556,-0.022999999999999687,0.007,OGLE-IV
5791.50845,0.057000000000000384,0.007,OGLE-IV
5791.52147,0.07699999999999996,0.007,OGLE-IV
5791.56161,0.1509999999999998,0.007,OGLE-IV
5791.61047,0.129999999999999,0.007,OGLE-IV
5793.47156,0.0019999999999988916,0.007,OGLE-IV
5793.48653,0.04299999999999926,0.007,OGLE-IV
5793.51174,0.07600000000000051,0.007,OGLE-IV
5793.53574,0.1460000000000008,0.007,OGLE-IV
5793.55192,0.16300000000000026,0.007,OGLE-IV
5793.56481,0.16900000000000048,0.007,OGLE-IV
5793.57889,0.16000000000000014,0.007,OGLE-IV
5793.59162,0.13700000000000045,0.007,OGLE-IV
5793.60711,0.06599999999999895,0.007,OGLE-IV
5793.61967,-0.031000000000000583,0.006,OGLE-IV
5793.63279,-0.08000000000000007,0.006,OGLE-IV
5793.64565,-0.08300000000000018,0.006,OGLE-IV
5793.65842,-0.12400000000000055,0.006,OGLE-IV
5793.67199,-0.14300000000000068,0.006,OGLE-IV
5793.68465,-0.13700000000000045,0.006,OGLE-IV
5793.69973,-0.120000000000001,0.006,OGLE-IV
5793.71231,-0.10899999999999999,0.006,OGLE-IV
5793.72645,-0.07399999999999984,0.007,OGLE-IV
5793.74056,-0.034000000000000696,0.007,OGLE-IV
5794.47508,-0.07200000000000095,0.007,OGLE-IV
5794.4909,-0.10200000000000031,0.006,OGLE-IV
5794.50492,-0.11899999999999977,0.006,OGLE-IV
5794.53421,-0.13900000000000112,0.006,OGLE-IV
5794.55887,-0.10599999999999987,0.006,OGLE-IV
5794.57216,-0.07399999999999984,0.006,OGLE-IV
5794.58745,-0.0519999999999996,0.006,OGLE-IV
5794.60048,-0.006999999999999673,0.006,OGLE-IV
5794.61331,0.028999999999999915,0.007,OGLE-IV
5794.62609,0.051000000000000156,0.007,OGLE-IV
5794.64155,0.09999999999999787,0.007,OGLE-IV
5794.65521,0.12900000000000134,0.007,OGLE-IV
5794.67368,0.1509999999999998,0.007,OGLE-IV
5794.68712,0.17099999999999937,0.007,OGLE-IV
5794.70206,0.16499999999999915,0.006,OGLE-IV
5795.52251,0.13299999999999912,0.007,OGLE-IV
5795.53694,0.1529999999999987,0.007,OGLE-IV
5795.56394,0.1319999999999979,0.007,OGLE-IV
5795.58038,0.09799999999999898,0.007,OGLE-IV
5795.60682,-0.06900000000000084,0.007,OGLE-IV
5795.62532,-0.08900000000000041,0.007,OGLE-IV
5795.63771,-0.11400000000000077,0.006,OGLE-IV
5795.6937,-0.09500000000000064,0.006,OGLE-IV
5795.70708,-0.07800000000000118,0.006,OGLE-IV
5795.72099,-0.04400000000000048,0.007,OGLE-IV
5795.73078,-0.015000000000000568,0.007,OGLE-IV
5796.47357,-0.10200000000000031,0.006,OGLE-IV
5796.49758,-0.14300000000000068,0.006,OGLE-IV
5796.51101,-0.13199999999999967,0.006,OGLE-IV
5796.52484,-0.12300000000000111,0.006,OGLE-IV
5796.563,-0.04100000000000037,0.007,OGLE-IV
5796.5806,-0.002000000000000668,0.007,OGLE-IV
5796.59353,0.030999999999998806,0.007,OGLE-IV
5796.60634,0.07099999999999973,0.006,OGLE-IV
5796.61966,0.10699999999999932,0.007,OGLE-IV
5796.63245,0.13599999999999923,0.007,OGLE-IV
5796.64641,0.15500000000000114,0.007,OGLE-IV
5796.66094,0.1559999999999988,0.007,OGLE-IV
5796.67381,0.1769999999999996,0.007,OGLE-IV
5796.68948,0.1769999999999996,0.007,OGLE-IV
5796.70245,0.11700000000000088,0.008,OGLE-IV
5796.71577,0.057000000000000384,0.008,OGLE-IV
5798.64433,0.1720000000000006,0.008,OGLE-IV
5798.68343,0.12900000000000134,0.008,OGLE-IV
5799.48374,0.14499999999999957,0.007,OGLE-IV
5801.47694,0.15500000000000114,0.007,OGLE-IV
5801.50146,0.14699999999999847,0.006,OGLE-IV
5801.5287,0.06099999999999994,0.007,OGLE-IV
5801.54157,-0.02800000000000047,0.007,OGLE-IV
5801.5544,-0.08800000000000097,0.006,OGLE-IV
5801.56797,-0.09699999999999953,0.007,OGLE-IV
5801.58052,-0.12700000000000067,0.006,OGLE-IV
5801.5934,-0.136000000000001,0.006,OGLE-IV
5801.60611,-0.13100000000000023,0.006,OGLE-IV
5801.61864,-0.1349999999999998,0.006,OGLE-IV
5801.63143,-0.10599999999999987,0.007,OGLE-IV
5801.64735,-0.06300000000000061,0.007,OGLE-IV
5801.66004,-0.0470000000000006,0.006,OGLE-IV
5801.67299,-0.009000000000000341,0.007,OGLE-IV
5801.68742,0.02200000000000024,0.007,OGLE-IV
5801.70025,0.05799999999999983,0.007,OGLE-IV
5802.51758,-0.025000000000000355,0.007,OGLE-IV
5802.54345,0.045999999999999375,0.007,OGLE-IV
5802.55907,0.0990000000000002,0.007,OGLE-IV
5802.57442,0.13599999999999923,0.007,OGLE-IV
5802.58716,0.1529999999999987,0.007,OGLE-IV
5802.63882,0.13799999999999812,0.007,OGLE-IV
5803.50433,0.09499999999999886,0.006,OGLE-IV
5803.51985,-0.025000000000000355,0.007,OGLE-IV
5803.5327,-0.1120000000000001,0.007,OGLE-IV
5803.58655,-0.14300000000000068,0.006,OGLE-IV
5803.60407,-0.12199999999999989,0.007,OGLE-IV
5804.47445,-0.06799999999999962,0.006,OGLE-IV
5804.49939,-0.017000000000001236,0.006,OGLE-IV
5804.52582,0.054999999999999716,0.006,OGLE-IV
5804.53861,0.08599999999999852,0.007,OGLE-IV
5804.5513,0.11299999999999955,0.007,OGLE-IV
5804.56408,0.15200000000000102,0.007,OGLE-IV
5804.5791,0.14300000000000068,0.007,OGLE-IV
5804.59181,0.17800000000000082,0.007,OGLE-IV
5804.60443,0.16799999999999926,0.007,OGLE-IV
5804.61686,0.1529999999999987,0.006,OGLE-IV
5804.62966,0.12600000000000122,0.006,OGLE-IV
5804.64236,0.08300000000000018,0.007,OGLE-IV
5804.65611,-0.04800000000000004,0.006,OGLE-IV
5804.67381,-0.10899999999999999,0.006,OGLE-IV
5804.68631,-0.09200000000000053,0.006,OGLE-IV
5804.69907,-0.136000000000001,0.006,OGLE-IV
5805.48909,0.0730000000000004,0.005,OGLE-IV
5805.50165,-0.02200000000000024,0.005,OGLE-IV
5805.52938,-0.09100000000000108,0.005,OGLE-IV
5805.54234,-0.13000000000000078,0.005,OGLE-IV
5805.555,-0.1479999999999997,0.005,OGLE-IV
5805.56775,-0.14000000000000057,0.005,OGLE-IV
5805.58035,-0.12400000000000055,0.006,OGLE-IV
5805.59288,-0.10899999999999999,0.005,OGLE-IV
5805.62369,-0.041999999999999815,0.006,OGLE-IV
5805.63918,0.0009999999999994458,0.006,OGLE-IV
5805.65718,0.05299999999999905,0.007,OGLE-IV
5805.67906,0.10800000000000054,0.007,OGLE-IV
5806.49485,0.019000000000000128,0.007,OGLE-IV
5806.52297,0.0940000000000012,0.007,OGLE-IV
5806.53764,0.13400000000000034,0.007,OGLE-IV
5806.55218,0.13100000000000023,0.007,OGLE-IV
5806.59337,0.1479999999999997,0.007,OGLE-IV
5806.62258,0.05599999999999916,0.006,OGLE-IV
5807.54886,-0.1460000000000008,0.006,OGLE-IV
5807.5633,-0.12300000000000111,0.007,OGLE-IV
5807.5775,-0.10400000000000098,0.007,OGLE-IV
5807.59043,-0.07699999999999996,0.007,OGLE-IV
5807.60556,-0.0600000000000005,0.007,OGLE-IV
5807.62006,0.0030000000000001137,0.007,OGLE-IV
5807.63274,0.03200000000000003,0.007,OGLE-IV
5807.64536,0.057000000000000384,0.007,OGLE-IV
5807.65785,0.0940000000000012,0.007,OGLE-IV
5812.49566,0.134999999999998,0.008,OGLE-IV
5812.50845,0.134999999999998,0.008,OGLE-IV
5812.52144,0.15200000000000102,0.008,OGLE-IV
5812.53594,0.16799999999999926,0.008,OGLE-IV
5812.54876,0.120000000000001,0.007,OGLE-IV
5812.5616,0.03200000000000003,0.007,OGLE-IV
5812.57517,-0.038000000000000256,0.007,OGLE-IV
5812.58812,-0.09500000000000064,0.007,OGLE-IV
5812.60228,-0.10599999999999987,0.007,OGLE-IV
5812.61509,-0.13000000000000078,0.007,OGLE-IV
5812.63072,-0.15700000000000003,0.008,OGLE-IV
5812.64341,-0.14300000000000068,0.007,OGLE-IV
5812.65641,-0.1379999999999999,0.007,OGLE-IV
5812.66624,-0.11599999999999966,0.011,OGLE-IV
5813.47132,-0.17800000000000082,0.007,OGLE-IV
5813.50163,-0.13000000000000078,0.006,OGLE-IV
5813.51856,-0.0990000000000002,0.006,OGLE-IV
5813.53321,-0.07399999999999984,0.006,OGLE-IV
5813.54777,-0.038000000000000256,0.006,OGLE-IV
5813.56059,-0.009999999999999787,0.006,OGLE-IV
5813.5734,0.04499999999999993,0.006,OGLE-IV
5813.58608,0.08300000000000018,0.006,OGLE-IV
5813.59881,0.11700000000000088,0.007,OGLE-IV
5813.61125,0.13400000000000034,0.007,OGLE-IV
5813.62388,0.15200000000000102,0.007,OGLE-IV
5813.63658,0.16900000000000048,0.007,OGLE-IV
5813.64911,0.1739999999999995,0.007,OGLE-IV
5813.66074,0.15399999999999991,0.007,OGLE-IV
5815.47493,-0.13400000000000034,0.007,OGLE-IV
5815.49868,-0.09100000000000108,0.006,OGLE-IV
5815.51591,-0.0600000000000005,0.006,OGLE-IV
5815.52856,-0.030000000000001137,0.006,OGLE-IV
5815.5414,-0.009000000000000341,0.006,OGLE-IV
5815.55436,0.0389999999999997,0.006,OGLE-IV
5815.56702,0.07600000000000051,0.006,OGLE-IV
5815.58892,0.1269999999999989,0.006,OGLE-IV
5815.60161,0.14699999999999847,0.006,OGLE-IV
5815.61419,0.14699999999999847,0.006,OGLE-IV
5815.62676,0.1529999999999987,0.006,OGLE-IV
5815.63937,0.14099999999999824,0.006,OGLE-IV
5815.65207,0.1529999999999987,0.006,OGLE-IV
5815.66318,0.10999999999999943,0.006,OGLE-IV
5816.47621,0.14300000000000068,0.007,OGLE-IV
5816.49992,0.1529999999999987,0.007,OGLE-IV
5816.51267,0.10999999999999943,0.006,OGLE-IV
5816.53454,-0.011000000000001009,0.007,OGLE-IV
5816.54738,-0.06900000000000084,0.006,OGLE-IV
5816.56011,-0.0990000000000002,0.006,OGLE-IV
5816.57273,-0.10500000000000043,0.006,OGLE-IV
5816.58571,-0.1379999999999999,0.006,OGLE-IV
5816.59832,-0.1349999999999998,0.007,OGLE-IV
5816.61107,-0.11700000000000088,0.006,OGLE-IV
5816.62371,-0.11299999999999955,0.007,OGLE-IV
5816.639,-0.08399999999999963,0.007,OGLE-IV
5817.47896,-0.09100000000000108,0.006,OGLE-IV
5817.5011,-0.05000000000000071,0.006,OGLE-IV
5817.51386,-0.02200000000000024,0.006,OGLE-IV
5817.53579,0.041999999999999815,0.006,OGLE-IV
5817.54837,0.0730000000000004,0.007,OGLE-IV
5817.56111,0.1059999999999981,0.007,OGLE-IV
5817.57372,0.14300000000000068,0.007,OGLE-IV
5817.58759,0.14499999999999957,0.007,OGLE-IV
5817.60028,0.1460000000000008,0.007,OGLE-IV
5817.6128,0.15200000000000102,0.007,OGLE-IV
5817.6254,0.1490000000000009,0.007,OGLE-IV
5817.63999,0.14000000000000057,0.007,OGLE-IV
5817.65354,0.06899999999999906,0.007,OGLE-IV
5818.48029,0.16300000000000026,0.007,OGLE-IV
5818.50469,0.06700000000000017,0.007,OGLE-IV
5818.51725,-0.03200000000000003,0.006,OGLE-IV
5818.5298,-0.09200000000000053,0.006,OGLE-IV
5818.54258,-0.10299999999999976,0.006,OGLE-IV
5818.55533,-0.1120000000000001,0.006,OGLE-IV
5818.56784,-0.1479999999999997,0.006,OGLE-IV
5818.58052,-0.14200000000000124,0.006,OGLE-IV
5818.5937,-0.125,0.006,OGLE-IV
5818.60812,-0.08800000000000097,0.007,OGLE-IV
5818.62099,-0.07200000000000095,0.007,OGLE-IV
5818.63538,-0.04499999999999993,0.007,OGLE-IV
5819.48035,-0.053000000000000824,0.007,OGLE-IV
5819.49293,-0.034000000000000696,0.006,OGLE-IV
5819.51684,0.04699999999999882,0.006,OGLE-IV
5819.53849,0.11100000000000065,0.007,OGLE-IV
5819.55123,0.12199999999999989,0.007,OGLE-IV
5819.56369,0.1509999999999998,0.007,OGLE-IV
5819.57613,0.16199999999999903,0.007,OGLE-IV
5819.60138,0.17099999999999937,0.007,OGLE-IV
5819.61543,0.1460000000000008,0.007,OGLE-IV
5819.62801,0.1039999999999992,0.007,OGLE-IV
5819.64125,0.019999999999999574,0.006,OGLE-IV
5819.6539,-0.05400000000000027,0.006,OGLE-IV
5820.48156,0.08000000000000007,0.008,OGLE-IV
5820.49455,-0.009000000000000341,0.007,OGLE-IV
5820.5072,-0.08300000000000018,0.007,OGLE-IV
5820.51981,-0.09500000000000064,0.006,OGLE-IV
5820.54165,-0.14100000000000001,0.006,OGLE-IV
5820.55418,-0.14499999999999957,0.006,OGLE-IV
5820.56686,-0.14100000000000001,0.006,OGLE-IV
5820.57933,-0.11700000000000088,0.006,OGLE-IV
5820.59196,-0.09999999999999964,0.006,OGLE-IV
5820.6047,-0.06799999999999962,0.006,OGLE-IV
5820.61723,-0.028999999999999915,0.006,OGLE-IV
5820.62977,-0.006999999999999673,0.007,OGLE-IV
5820.6426,0.019000000000000128,0.007,OGLE-IV
5820.6535,0.04400000000000048,0.007,OGLE-IV
5822.51035,-0.11000000000000121,0.007,OGLE-IV
5822.55401,-0.136000000000001,0.006,OGLE-IV
5822.59941,-0.034000000000000696,0.006,OGLE-IV
5823.48331,0.045999999999999375,0.008,OGLE-IV
5823.53086,0.1479999999999997,0.007,OGLE-IV
5823.57422,0.14999999999999858,0.007,OGLE-IV
5823.61797,-0.07399999999999984,0.006,OGLE-IV
5824.4984,-0.1330000000000009,0.007,OGLE-IV
5824.5543,-0.09200000000000053,0.006,OGLE-IV
5824.59345,-0.0039999999999995595,0.006,OGLE-IV
5824.63196,0.10999999999999943,0.007,OGLE-IV
5825.51299,0.15399999999999991,0.007,OGLE-IV
5825.57087,0.1059999999999981,0.007,OGLE-IV
5825.61728,-0.1070000000000011,0.006,OGLE-IV
5826.49399,-0.1490000000000009,0.006,OGLE-IV
5826.54276,-0.0649999999999995,0.006,OGLE-IV
5826.58136,0.016000000000000014,0.007,OGLE-IV
5827.48235,0.11799999999999855,0.008,OGLE-IV
5827.52005,0.14499999999999957,0.008,OGLE-IV
5827.5613,0.04400000000000048,0.007,OGLE-IV
5827.60046,-0.10400000000000098,0.006,OGLE-IV
5828.48205,-0.14000000000000057,0.007,OGLE-IV
5828.53355,-0.054999999999999716,0.006,OGLE-IV
5828.57132,0.04800000000000004,0.006,OGLE-IV
5828.60884,0.1269999999999989,0.007,OGLE-IV
5829.49728,0.17299999999999827,0.007,OGLE-IV
5829.54423,0.030999999999998806,0.006,OGLE-IV
5829.58221,-0.0990000000000002,0.005,OGLE-IV
5829.62033,-0.1479999999999997,0.006,OGLE-IV
5830.51929,-0.0389999999999997,0.006,OGLE-IV
5830.55728,0.05400000000000027,0.006,OGLE-IV
5830.5954,0.14999999999999858,0.007,OGLE-IV
5831.5263,0.019000000000000128,0.006,OGLE-IV
5831.56384,-0.11100000000000065,0.006,OGLE-IV
5831.6012,-0.14700000000000024,0.006,OGLE-IV
5832.50975,-0.0129999999999999,0.006,OGLE-IV
5832.54931,0.09199999999999875,0.007,OGLE-IV
5832.58895,0.16699999999999804,0.007,OGLE-IV
5833.50738,0.010999999999999233,0.006,OGLE-IV
5833.54726,-0.1070000000000011,0.006,OGLE-IV
5833.58513,-0.13700000000000045,0.006,OGLE-IV
5834.50689,0.02999999999999936,0.006,OGLE-IV
5834.54457,0.12199999999999989,0.006,OGLE-IV
5834.58391,0.1559999999999988,0.006,OGLE-IV
5835.52803,-0.08999999999999986,0.007,OGLE-IV
5836.48156,0.006000000000000227,0.009,OGLE-IV
5836.52668,0.12600000000000122,0.007,OGLE-IV
5836.55861,0.1460000000000008,0.007,OGLE-IV
5836.59166,0.1490000000000009,0.007,OGLE-IV
5839.51477,-0.15500000000000114,0.007,OGLE-IV
5839.55215,-0.08999999999999986,0.007,OGLE-IV
5839.58839,-0.017000000000001236,0.007,OGLE-IV
5840.49797,0.134999999999998,0.007,OGLE-IV
5840.55027,0.14499999999999957,0.007,OGLE-IV
5840.59888,-0.08000000000000007,0.007,OGLE-IV
5841.49912,-0.1490000000000009,0.007,OGLE-IV
5841.53859,-0.08300000000000018,0.007,OGLE-IV
5841.58227,0.017999999999998906,0.007,OGLE-IV
5842.54516,0.12900000000000134,0.007,OGLE-IV
5842.58729,-0.09800000000000075,0.007,OGLE-IV
5843.49756,-0.11299999999999955,0.007,OGLE-IV
5843.54153,-0.019999999999999574,0.007,OGLE-IV
5843.58505,0.07899999999999885,0.007,OGLE-IV
5844.48509,0.1509999999999998,0.009,OGLE-IV
5844.52638,0.11100000000000065,0.007,OGLE-IV
5844.56607,-0.08800000000000097,0.007,OGLE-IV
5845.48738,-0.11800000000000033,0.007,OGLE-IV
5845.52711,-0.0519999999999996,0.008,OGLE-IV
5845.56709,0.11100000000000065,0.007,OGLE-IV
5846.4876,0.13299999999999912,0.01,OGLE-IV
5846.5291,-0.03500000000000014,0.007,OGLE-IV
5846.56808,-0.12400000000000055,0.007,OGLE-IV
5847.55671,0.10200000000000031,0.009,OGLE-IV
5850.54029,-0.136000000000001,0.006,OGLE-IV
5851.4888,0.03399999999999892,0.007,OGLE-IV
5851.52917,0.14699999999999847,0.007,OGLE-IV
5851.56716,0.17800000000000082,0.007,OGLE-IV
5852.51822,-0.14499999999999957,0.007,OGLE-IV
5852.55892,-0.10400000000000098,0.007,OGLE-IV
5854.52409,-0.13000000000000078,0.006,OGLE-IV
5854.55671,-0.05600000000000094,0.007,OGLE-IV
5856.5091,-0.125,0.007,OGLE-IV
5856.55161,-0.022999999999999687,0.007,OGLE-IV
5858.52412,-0.07699999999999996,0.008,OGLE-IV
5859.52035,0.11100000000000065,0.007,OGLE-IV
5860.49575,-0.08099999999999952,0.007,OGLE-IV
5860.53347,0.010999999999999233,0.007,OGLE-IV
5861.52796,-0.06400000000000006,0.007,OGLE-IV
5862.49838,-0.0259999999999998,0.007,OGLE-IV
5866.50314,0.08000000000000007,0.008,OGLE-IV
5866.528,0.11899999999999977,0.008,OGLE-IV
5867.50268,-0.11599999999999966,0.006,OGLE-IV
5868.5058,0.13400000000000034,0.008,OGLE-IV
5869.52024,-0.14499999999999957,0.007,OGLE-IV
5870.5032,0.15700000000000003,0.007,OGLE-IV
5871.50256,-0.10400000000000098,0.007,OGLE-IV
5872.50236,0.1529999999999987,0.007,OGLE-IV
5872.51095,0.16999999999999815,0.007,OGLE-IV
5873.50355,-0.08300000000000018,0.007,OGLE-IV
5960.87981,-0.1280000000000001,0.006,OGLE-IV
5961.88011,0.1280000000000001,0.007,OGLE-IV
5962.87965,-0.14400000000000013,0.006,OGLE-IV
5963.88028,0.16900000000000048,0.007,OGLE-IV
5964.87534,-0.11899999999999977,0.007,OGLE-IV
5964.89044,-0.09999999999999964,0.008,OGLE-IV
5965.88272,0.15899999999999892,0.007,OGLE-IV
5967.88776,0.10099999999999909,0.007,OGLE-IV
5968.88077,-0.0129999999999999,0.006,OGLE-IV
5969.87433,0.06599999999999895,0.006,OGLE-IV
5970.89087,0.054999999999999716,0.007,OGLE-IV
5971.8907,-0.10200000000000031,0.006,OGLE-IV
5976.85357,0.10200000000000031,0.007,OGLE-IV
5976.89725,0.16499999999999915,0.007,OGLE-IV
5977.84561,-0.12600000000000122,0.006,OGLE-IV
5977.89133,-0.1280000000000001,0.006,OGLE-IV
5978.86379,0.16699999999999804,0.007,OGLE-IV
5978.9015,0.14699999999999847,0.007,OGLE-IV
5979.85535,-0.14100000000000001,0.006,OGLE-IV
5979.89349,-0.08200000000000074,0.006,OGLE-IV
5981.88122,-0.062000000000001165,0.007,OGLE-IV
5982.83147,0.16100000000000136,0.007,OGLE-IV
5982.88892,0.08699999999999974,0.006,OGLE-IV
5983.83316,-0.13400000000000034,0.006,OGLE-IV
5983.88056,-0.019000000000000128,0.005,OGLE-IV
5984.82823,0.16499999999999915,0.007,OGLE-IV
5984.86165,0.11400000000000077,0.006,OGLE-IV
5985.81525,-0.15399999999999991,0.006,OGLE-IV
5985.8456,-0.06300000000000061,0.006,OGLE-IV
5985.8889,0.05299999999999905,0.007,OGLE-IV
5986.81552,0.14699999999999847,0.007,OGLE-IV
5986.85414,0.05299999999999905,0.006,OGLE-IV
5986.90162,-0.12600000000000122,0.006,OGLE-IV
5987.83044,-0.05799999999999983,0.006,OGLE-IV
5987.8689,0.04299999999999926,0.006,OGLE-IV
5988.80964,0.14099999999999824,0.007,OGLE-IV
5988.8473,-0.018000000000000682,0.006,OGLE-IV
5988.89462,-0.15200000000000102,0.005,OGLE-IV
5989.82523,-0.02400000000000091,0.006,OGLE-IV
5989.86698,0.09499999999999886,0.007,OGLE-IV
5989.90537,0.1529999999999987,0.008,OGLE-IV
5990.82172,0.019999999999999574,0.006,OGLE-IV
5990.86317,-0.13000000000000078,0.006,OGLE-IV
5991.80295,-0.03700000000000081,0.007,OGLE-IV
5991.83769,0.07000000000000028,0.006,OGLE-IV
5991.88935,0.14699999999999847,0.006,OGLE-IV
5992.8088,-0.025000000000000355,0.006,OGLE-IV
5992.85532,-0.1330000000000009,0.005,OGLE-IV
5992.9099,-0.06799999999999962,0.006,OGLE-IV
5993.82097,0.057000000000000384,0.007,OGLE-IV
5993.86029,0.13100000000000023,0.007,OGLE-IV
5994.81484,-0.09999999999999964,0.006,OGLE-IV
5994.86567,-0.120000000000001,0.005,OGLE-IV
5994.9052,-0.0519999999999996,0.005,OGLE-IV
5995.8038,0.08300000000000018,0.006,OGLE-IV
5995.83247,0.14000000000000057,0.006,OGLE-IV
5995.87959,0.16499999999999915,0.007,OGLE-IV
5996.78927,-0.10400000000000098,0.006,OGLE-IV
5996.82205,-0.136000000000001,0.005,OGLE-IV
5996.86898,-0.09100000000000108,0.005,OGLE-IV
5996.90639,0.012000000000000455,0.005,OGLE-IV
5997.81575,0.16199999999999903,0.007,OGLE-IV
5997.8642,0.14999999999999858,0.006,OGLE-IV
5997.90204,-0.022999999999999687,0.005,OGLE-IV
5998.79171,-0.14700000000000024,0.006,OGLE-IV
5998.84089,-0.10599999999999987,0.005,OGLE-IV
5998.88217,-0.0129999999999999,0.005,OGLE-IV
5999.78042,0.11599999999999966,0.007,OGLE-IV
5999.81446,0.16600000000000037,0.007,OGLE-IV
5999.86287,0.10500000000000043,0.006,OGLE-IV
5999.90123,-0.09600000000000009,0.005,OGLE-IV
6002.80294,-0.10899999999999999,0.007,OGLE-IV
6002.83579,-0.016000000000000014,0.007,OGLE-IV
6002.8765,0.07399999999999984,0.007,OGLE-IV
6003.84965,-0.06900000000000084,0.007,OGLE-IV
6003.89637,-0.14300000000000068,0.006,OGLE-IV
6004.78147,-0.11000000000000121,0.006,OGLE-IV
6004.8294,-0.015000000000000568,0.006,OGLE-IV
6004.87782,0.1280000000000001,0.006,OGLE-IV
6004.91577,0.15899999999999892,0.007,OGLE-IV
6005.78397,0.1490000000000009,0.006,OGLE-IV
6005.8269,-0.053000000000000824,0.006,OGLE-IV
6005.89093,-0.11899999999999977,0.005,OGLE-IV
6006.75775,-0.1070000000000011,0.006,OGLE-IV
6006.80083,-0.016000000000000014,0.005,OGLE-IV
6006.86043,0.13400000000000034,0.006,OGLE-IV
6006.8988,0.16100000000000136,0.006,OGLE-IV
6007.75741,0.16699999999999804,0.007,OGLE-IV
6007.79267,0.06199999999999939,0.006,OGLE-IV
6007.84978,-0.15200000000000102,0.005,OGLE-IV
6007.88784,-0.1120000000000001,0.005,OGLE-IV
6008.75115,-0.08200000000000074,0.006,OGLE-IV
6008.78465,-0.017000000000001236,0.006,OGLE-IV
6008.83295,0.11299999999999955,0.006,OGLE-IV
6008.88115,0.1559999999999988,0.007,OGLE-IV
6008.91953,0.08000000000000007,0.007,OGLE-IV
6009.77367,0.06099999999999994,0.006,OGLE-IV
6009.822,-0.11000000000000121,0.005,OGLE-IV
6009.86906,-0.10800000000000054,0.005,OGLE-IV
6009.90643,-0.03200000000000003,0.005,OGLE-IV
6010.75874,-0.022999999999999687,0.006,OGLE-IV
6010.79161,0.05799999999999983,0.006,OGLE-IV
6010.85017,0.1460000000000008,0.006,OGLE-IV
6010.88872,0.1280000000000001,0.006,OGLE-IV
6011.74031,0.11499999999999844,0.007,OGLE-IV
6011.78027,-0.08000000000000007,0.006,OGLE-IV
6011.84638,-0.125,0.006,OGLE-IV
6011.89454,-0.030000000000001137,0.006,OGLE-IV
6012.74299,-0.03599999999999959,0.006,OGLE-IV
6012.78214,0.07399999999999984,0.006,OGLE-IV
6012.83101,0.1529999999999987,0.006,OGLE-IV
6012.87955,0.07899999999999885,0.005,OGLE-IV
6012.91791,-0.09800000000000075,0.005,OGLE-IV
6013.7763,-0.11400000000000077,0.005,OGLE-IV
6013.8155,-0.14000000000000057,0.005,OGLE-IV
6013.87847,-0.012000000000000455,0.005,OGLE-IV
6013.91828,0.09999999999999787,0.006,OGLE-IV
6014.75327,0.08000000000000007,0.006,OGLE-IV
6014.79166,0.13700000000000045,0.006,OGLE-IV
6014.85123,0.12300000000000111,0.006,OGLE-IV
6014.89063,-0.08200000000000074,0.006,OGLE-IV
6015.73041,-0.053000000000000824,0.006,OGLE-IV
6015.76963,-0.12600000000000122,0.005,OGLE-IV
6015.80853,-0.11800000000000033,0.005,OGLE-IV
6015.83673,-0.0600000000000005,0.005,OGLE-IV
6015.89826,0.09700000000000131,0.005,OGLE-IV
